frame,speed,date,time,marker,Interpolated Time
961,247,18/10/2023,16:01:11,023+411,16:01:11.276
962,247,18/10/2023,16:01:11,023+411,16:01:11.334
963,247,18/10/2023,16:01:11,023+416,16:01:11.392
964,247,18/10/2023,16:01:11,023+421,16:01:11.450
965,247,18/10/2023,16:01:11,023+426,16:01:11.507
966,247,18/10/2023,16:01:11,023+426,16:01:11.565
967,247,18/10/2023,16:01:11,023+431,16:01:11.623
968,247,18/10/2023,16:01:11,023+436,16:01:11.681
969,247,18/10/2023,16:01:11,023+441,16:01:11.739
970,247,18/10/2023,16:01:11,023+446,16:01:11.797
971,247,18/10/2023,16:01:11,023+446,16:01:11.855
972,247,18/10/2023,16:01:11,023+451,16:01:11.912
973,247,18/10/2023,16:01:11,023+456,16:01:11.970
974,247,18/10/2023,16:01:12,023+461,16:01:12.028
975,247,18/10/2023,16:01:12,023+466,16:01:12.086
976,247,18/10/2023,16:01:12,023+466,16:01:12.144
977,247,18/10/2023,16:01:12,023+471,16:01:12.202
978,247,18/10/2023,16:01:12,023+476,16:01:12.259
979,248,18/10/2023,16:01:12,023+481,16:01:12.317
980,248,18/10/2023,16:01:12,023+486,16:01:12.375
981,248,18/10/2023,16:01:12,023+486,16:01:12.433
982,248,18/10/2023,16:01:12,023+491,16:01:12.491
983,248,18/10/2023,16:01:12,023+496,16:01:12.549
984,248,18/10/2023,16:01:12,023+501,16:01:12.607
985,248,18/10/2023,16:01:12,023+506,16:01:12.664
986,248,18/10/2023,16:01:12,023+506,16:01:12.722
987,248,18/10/2023,16:01:12,023+511,16:01:12.780
988,248,18/10/2023,16:01:12,023+516,16:01:12.838
989,248,18/10/2023,16:01:12,023+521,16:01:12.896
990,248,18/10/2023,16:01:13,023+526,16:01:12.954
991,248,18/10/2023,16:01:13,023+526,16:01:13.011
992,248,18/10/2023,16:01:13,023+531,16:01:13.069
993,248,18/10/2023,16:01:13,023+536,16:01:13.127
994,248,18/10/2023,16:01:13,023+541,16:01:13.185
995,248,18/10/2023,16:01:13,023+546,16:01:13.243
996,248,18/10/2023,16:01:13,023+546,16:01:13.301
997,248,18/10/2023,16:01:13,023+551,16:01:13.359
998,249,18/10/2023,16:01:13,023+556,16:01:13.416
999,249,18/10/2023,16:01:13,023+561,16:01:13.474
1000,249,18/10/2023,16:01:13,023+566,16:01:13.532
1001,249,18/10/2023,16:01:13,023+566,16:01:13.590
1002,249,18/10/2023,16:01:13,023+571,16:01:13.648
1003,249,18/10/2023,16:01:13,023+576,16:01:13.706
1004,249,18/10/2023,16:01:13,023+581,16:01:13.763
1005,249,18/10/2023,16:01:13,023+586,16:01:13.821
1006,249,18/10/2023,16:01:13,023+586,16:01:13.879
1007,249,18/10/2023,16:01:13,023+591,16:01:13.937
1008,249,18/10/2023,16:01:14,023+596,16:01:13.995
1009,249,18/10/2023,16:01:14,023+601,16:01:14.053
1010,249,18/10/2023,16:01:14,023+606,16:01:14.111
1011,249,18/10/2023,16:01:14,023+606,16:01:14.168
1012,249,18/10/2023,16:01:14,023+611,16:01:14.226
1013,249,18/10/2023,16:01:14,023+616,16:01:14.284
1014,249,18/10/2023,16:01:14,023+621,16:01:14.342
1015,249,18/10/2023,16:01:14,023+626,16:01:14.400
1016,249,18/10/2023,16:01:14,023+626,16:01:14.458
1017,250,18/10/2023,16:01:14,023+631,16:01:14.515
1018,250,18/10/2023,16:01:14,023+636,16:01:14.573
1019,250,18/10/2023,16:01:14,023+641,16:01:14.631
1020,250,18/10/2023,16:01:14,023+646,16:01:14.689
1021,250,18/10/2023,16:01:14,023+651,16:01:14.747
1022,250,18/10/2023,16:01:14,023+651,16:01:14.805
1023,250,18/10/2023,16:01:14,023+656,16:01:14.863
1024,250,18/10/2023,16:01:14,023+661,16:01:14.920
1025,250,18/10/2023,16:01:15,023+666,16:01:14.978
1026,250,18/10/2023,16:01:15,023+671,16:01:15.036
1027,250,18/10/2023,16:01:15,023+671,16:01:15.094
1028,250,18/10/2023,16:01:15,023+676,16:01:15.152
1029,250,18/10/2023,16:01:15,023+681,16:01:15.210
1030,250,18/10/2023,16:01:15,023+686,16:01:15.267
1031,250,18/10/2023,16:01:15,023+691,16:01:15.325
1032,250,18/10/2023,16:01:15,023+691,16:01:15.383
1033,250,18/10/2023,16:01:15,023+696,16:01:15.441
1034,250,18/10/2023,16:01:15,023+701,16:01:15.499
1035,250,18/10/2023,16:01:15,023+706,16:01:15.557
1036,251,18/10/2023,16:01:15,023+711,16:01:15.615
1037,251,18/10/2023,16:01:15,023+711,16:01:15.672
1038,251,18/10/2023,16:01:15,023+716,16:01:15.730
1039,251,18/10/2023,16:01:15,023+721,16:01:15.788
1040,251,18/10/2023,16:01:15,023+726,16:01:15.846
1041,251,18/10/2023,16:01:15,023+731,16:01:15.904
1042,251,18/10/2023,16:01:15,023+731,16:01:15.962
1043,251,18/10/2023,16:01:16,023+736,16:01:16.019
1044,251,18/10/2023,16:01:16,023+741,16:01:16.077
1045,251,18/10/2023,16:01:16,023+746,16:01:16.135
1046,251,18/10/2023,16:01:16,023+751,16:01:16.193
1047,251,18/10/2023,16:01:16,023+751,16:01:16.251
1048,251,18/10/2023,16:01:16,023+756,16:01:16.309
1049,251,18/10/2023,16:01:16,023+761,16:01:16.367
1050,251,18/10/2023,16:01:16,023+766,16:01:16.424
1051,251,18/10/2023,16:01:16,023+771,16:01:16.482
1052,251,18/10/2023,16:01:16,023+776,16:01:16.540
1053,251,18/10/2023,16:01:16,023+776,16:01:16.598
1054,252,18/10/2023,16:01:16,023+781,16:01:16.656
1055,252,18/10/2023,16:01:16,023+786,16:01:16.714
1056,252,18/10/2023,16:01:16,023+791,16:01:16.771
1057,252,18/10/2023,16:01:16,023+796,16:01:16.829
1058,252,18/10/2023,16:01:16,023+796,16:01:16.887
1059,252,18/10/2023,16:01:16,023+801,16:01:16.945
1060,252,18/10/2023,16:01:17,023+806,16:01:17.003
1061,252,18/10/2023,16:01:17,023+811,16:01:17.061
1062,252,18/10/2023,16:01:17,023+816,16:01:17.118
1063,252,18/10/2023,16:01:17,023+816,16:01:17.176
1064,252,18/10/2023,16:01:17,023+821,16:01:17.234
1065,252,18/10/2023,16:01:17,023+826,16:01:17.292
1066,252,18/10/2023,16:01:17,023+831,16:01:17.350
1067,252,18/10/2023,16:01:17,023+836,16:01:17.408
1068,252,18/10/2023,16:01:17,023+841,16:01:17.466
1069,252,18/10/2023,16:01:17,023+841,16:01:17.523
1070,252,18/10/2023,16:01:17,023+846,16:01:17.581
1071,252,18/10/2023,16:01:17,023+851,16:01:17.639
1072,253,18/10/2023,16:01:17,023+856,16:01:17.697
1073,253,18/10/2023,16:01:17,023+861,16:01:17.755
1074,253,18/10/2023,16:01:17,023+861,16:01:17.813
1075,253,18/10/2023,16:01:17,023+866,16:01:17.870
1076,253,18/10/2023,16:01:17,023+871,16:01:17.928
1077,253,18/10/2023,16:01:18,023+876,16:01:17.986
1078,253,18/10/2023,16:01:18,023+881,16:01:18.044
1079,253,18/10/2023,16:01:18,023+886,16:01:18.102
1080,253,18/10/2023,16:01:18,023+886,16:01:18.160
1081,253,18/10/2023,16:01:18,023+891,16:01:18.218
1082,253,18/10/2023,16:01:18,023+896,16:01:18.275
1083,253,18/10/2023,16:01:18,023+901,16:01:18.333
1084,253,18/10/2023,16:01:18,023+906,16:01:18.391
1085,253,18/10/2023,16:01:18,023+906,16:01:18.449
1086,253,18/10/2023,16:01:18,023+911,16:01:18.507
1087,253,18/10/2023,16:01:18,023+916,16:01:18.565
1088,253,18/10/2023,16:01:18,023+921,16:01:18.622
1089,253,18/10/2023,16:01:18,023+926,16:01:18.680
1090,253,18/10/2023,16:01:18,023+926,16:01:18.738
1091,253,18/10/2023,16:01:18,023+931,16:01:18.796
1092,253,18/10/2023,16:01:18,023+936,16:01:18.854
1093,254,18/10/2023,16:01:18,023+941,16:01:18.912
1094,254,18/10/2023,16:01:19,023+946,16:01:18.970
1095,254,18/10/2023,16:01:19,023+951,16:01:19.027
1096,254,18/10/2023,16:01:19,023+951,16:01:19.085
1097,254,18/10/2023,16:01:19,023+956,16:01:19.143
1098,254,18/10/2023,16:01:19,023+961,16:01:19.201
1099,254,18/10/2023,16:01:19,023+966,16:01:19.259
1100,254,18/10/2023,16:01:19,023+971,16:01:19.317
1101,254,18/10/2023,16:01:19,023+971,16:01:19.374
1102,254,18/10/2023,16:01:19,023+976,16:01:19.432
1103,254,18/10/2023,16:01:19,023+981,16:01:19.490
1104,254,18/10/2023,16:01:19,023+986,16:01:19.548
1105,254,18/10/2023,16:01:19,023+991,16:01:19.606
1106,254,18/10/2023,16:01:19,023+996,16:01:19.664
1107,254,18/10/2023,16:01:19,023+996,16:01:19.722
1108,254,18/10/2023,16:01:19,024+001,16:01:19.779
1109,254,18/10/2023,16:01:19,024+006,16:01:19.837
1110,254,18/10/2023,16:01:19,024+011,16:01:19.895
1111,254,18/10/2023,16:01:20,024+016,16:01:19.953
1112,254,18/10/2023,16:01:20,024+016,16:01:20.011
1113,254,18/10/2023,16:01:20,024+021,16:01:20.069
1114,254,18/10/2023,16:01:20,024+026,16:01:20.126
1115,254,18/10/2023,16:01:20,024+031,16:01:20.184
1116,254,18/10/2023,16:01:20,024+036,16:01:20.242
1117,255,18/10/2023,16:01:20,024+041,16:01:20.300
1118,255,18/10/2023,16:01:20,024+041,16:01:20.358
1119,255,18/10/2023,16:01:20,024+046,16:01:20.416
1120,255,18/10/2023,16:01:20,024+051,16:01:20.474
1121,255,18/10/2023,16:01:20,024+056,16:01:20.531
1122,255,18/10/2023,16:01:20,024+061,16:01:20.589
1123,255,18/10/2023,16:01:20,024+061,16:01:20.647
1124,255,18/10/2023,16:01:20,024+066,16:01:20.705
1125,255,18/10/2023,16:01:20,024+071,16:01:20.763
1126,255,18/10/2023,16:01:20,024+076,16:01:20.821
1127,255,18/10/2023,16:01:20,024+081,16:01:20.878
1128,255,18/10/2023,16:01:20,024+086,16:01:20.936
1129,255,18/10/2023,16:01:20,024+086,16:01:20.994
1130,255,18/10/2023,16:01:21,024+091,16:01:21.052
1131,255,18/10/2023,16:01:21,024+096,16:01:21.110
1132,255,18/10/2023,16:01:21,024+101,16:01:21.168
1133,255,18/10/2023,16:01:21,024+106,16:01:21.226
1134,255,18/10/2023,16:01:21,024+106,16:01:21.283
1135,255,18/10/2023,16:01:21,024+111,16:01:21.341
1136,255,18/10/2023,16:01:21,024+116,16:01:21.399
1137,255,18/10/2023,16:01:21,024+121,16:01:21.457
1138,255,18/10/2023,16:01:21,024+126,16:01:21.515
1139,255,18/10/2023,16:01:21,024+131,16:01:21.573
1140,255,18/10/2023,16:01:21,024+131,16:01:21.630
1141,255,18/10/2023,16:01:21,024+136,16:01:21.688
1142,255,18/10/2023,16:01:21,024+141,16:01:21.746
1143,255,18/10/2023,16:01:21,024+146,16:01:21.804
1144,255,18/10/2023,16:01:21,024+151,16:01:21.862
1145,255,18/10/2023,16:01:21,024+156,16:01:21.920
1146,255,18/10/2023,16:01:21,024+156,16:01:21.977
1147,255,18/10/2023,16:01:22,024+161,16:01:22.035
1148,255,18/10/2023,16:01:22,024+166,16:01:22.093
1149,255,18/10/2023,16:01:22,024+171,16:01:22.151
1150,255,18/10/2023,16:01:22,024+176,16:01:22.209
1151,255,18/10/2023,16:01:22,024+176,16:01:22.267
1152,255,18/10/2023,16:01:22,024+181,16:01:22.325
1153,255,18/10/2023,16:01:22,024+186,16:01:22.382
1154,255,18/10/2023,16:01:22,024+191,16:01:22.440
1155,255,18/10/2023,16:01:22,024+196,16:01:22.498
1156,255,18/10/2023,16:01:22,024+201,16:01:22.556
1157,255,18/10/2023,16:01:22,024+201,16:01:22.614
1158,255,18/10/2023,16:01:22,024+206,16:01:22.672
1159,255,18/10/2023,16:01:22,024+211,16:01:22.729
1160,255,18/10/2023,16:01:22,024+216,16:01:22.787
1161,255,18/10/2023,16:01:22,024+221,16:01:22.845
1162,255,18/10/2023,16:01:22,024+221,16:01:22.903
1163,255,18/10/2023,16:01:22,024+226,16:01:22.961
1164,255,18/10/2023,16:01:23,024+231,16:01:23.019
1165,255,18/10/2023,16:01:23,024+236,16:01:23.077
1166,255,18/10/2023,16:01:23,024+241,16:01:23.134
1167,255,18/10/2023,16:01:23,024+246,16:01:23.192
1168,255,18/10/2023,16:01:23,024+246,16:01:23.250
1169,255,18/10/2023,16:01:23,024+251,16:01:23.308
1170,255,18/10/2023,16:01:23,024+256,16:01:23.366
1171,255,18/10/2023,16:01:23,024+261,16:01:23.424
1172,255,18/10/2023,16:01:23,024+266,16:01:23.481
1173,255,18/10/2023,16:01:23,024+266,16:01:23.539
1174,255,18/10/2023,16:01:23,024+271,16:01:23.597
1175,255,18/10/2023,16:01:23,024+276,16:01:23.655
1176,255,18/10/2023,16:01:23,024+281,16:01:23.713
1177,255,18/10/2023,16:01:23,024+286,16:01:23.771
1178,255,18/10/2023,16:01:23,024+291,16:01:23.829
1179,255,18/10/2023,16:01:23,024+291,16:01:23.886
1180,255,18/10/2023,16:01:23,024+296,16:01:23.944
1181,255,18/10/2023,16:01:24,024+301,16:01:24.002
1182,255,18/10/2023,16:01:24,024+306,16:01:24.060
1183,255,18/10/2023,16:01:24,024+311,16:01:24.118
1184,255,18/10/2023,16:01:24,024+311,16:01:24.176
1185,255,18/10/2023,16:01:24,024+316,16:01:24.233
1186,255,18/10/2023,16:01:24,024+321,16:01:24.291
1187,255,18/10/2023,16:01:24,024+326,16:01:24.349
1188,255,18/10/2023,16:01:24,024+331,16:01:24.407
1189,255,18/10/2023,16:01:24,024+336,16:01:24.465
1190,255,18/10/2023,16:01:24,024+336,16:01:24.523
1191,255,18/10/2023,16:01:24,024+341,16:01:24.581
1192,255,18/10/2023,16:01:24,024+346,16:01:24.638
1193,255,18/10/2023,16:01:24,024+351,16:01:24.696
1194,255,18/10/2023,16:01:24,024+356,16:01:24.754
1195,255,18/10/2023,16:01:24,024+356,16:01:24.812
1196,255,18/10/2023,16:01:24,024+361,16:01:24.870
1197,255,18/10/2023,16:01:24,024+366,16:01:24.928
1198,255,18/10/2023,16:01:25,024+371,16:01:24.985
1199,255,18/10/2023,16:01:25,024+376,16:01:25.043
1200,255,18/10/2023,16:01:25,024+381,16:01:25.101
1201,255,18/10/2023,16:01:25,024+381,16:01:25.159
1202,255,18/10/2023,16:01:25,024+386,16:01:25.217
1203,255,18/10/2023,16:01:25,024+391,16:01:25.275
1204,255,18/10/2023,16:01:25,024+396,16:01:25.333
1205,255,18/10/2023,16:01:25,024+401,16:01:25.390
1206,255,18/10/2023,16:01:25,024+401,16:01:25.448
1207,255,18/10/2023,16:01:25,024+406,16:01:25.506
1208,255,18/10/2023,16:01:25,024+411,16:01:25.564
1209,254,18/10/2023,16:01:25,024+416,16:01:25.622
1210,254,18/10/2023,16:01:25,024+421,16:01:25.680
1211,254,18/10/2023,16:01:25,024+421,16:01:25.737
1212,254,18/10/2023,16:01:25,024+426,16:01:25.795
1213,254,18/10/2023,16:01:25,024+431,16:01:25.853
1214,254,18/10/2023,16:01:25,024+436,16:01:25.911
1215,254,18/10/2023,16:01:26,024+441,16:01:25.969
1216,254,18/10/2023,16:01:26,024+446,16:01:26.027
1217,254,18/10/2023,16:01:26,024+446,16:01:26.085
1218,254,18/10/2023,16:01:26,024+451,16:01:26.142
1219,254,18/10/2023,16:01:26,024+456,16:01:26.200
1220,254,18/10/2023,16:01:26,024+461,16:01:26.258
1221,254,18/10/2023,16:01:26,024+466,16:01:26.316
1222,254,18/10/2023,16:01:26,024+466,16:01:26.374
1223,254,18/10/2023,16:01:26,024+471,16:01:26.432
1224,254,18/10/2023,16:01:26,024+476,16:01:26.489
1225,254,18/10/2023,16:01:26,024+481,16:01:26.547
1226,254,18/10/2023,16:01:26,024+486,16:01:26.605
1227,254,18/10/2023,16:01:26,024+491,16:01:26.663
1228,254,18/10/2023,16:01:26,024+491,16:01:26.721
1229,254,18/10/2023,16:01:26,024+496,16:01:26.779
1230,254,18/10/2023,16:01:26,024+501,16:01:26.837
1231,254,18/10/2023,16:01:26,024+506,16:01:26.894
1232,254,18/10/2023,16:01:27,024+511,16:01:26.952
1233,254,18/10/2023,16:01:27,024+511,16:01:27.010
1234,254,18/10/2023,16:01:27,024+516,16:01:27.068
1235,254,18/10/2023,16:01:27,024+521,16:01:27.126
1236,254,18/10/2023,16:01:27,024+526,16:01:27.184
1237,254,18/10/2023,16:01:27,024+531,16:01:27.241
1238,254,18/10/2023,16:01:27,024+531,16:01:27.299
1239,254,18/10/2023,16:01:27,024+536,16:01:27.357
1240,254,18/10/2023,16:01:27,024+541,16:01:27.415
1241,254,18/10/2023,16:01:27,024+546,16:01:27.473
1242,254,18/10/2023,16:01:27,024+551,16:01:27.531
1243,254,18/10/2023,16:01:27,024+556,16:01:27.588
1244,254,18/10/2023,16:01:27,024+556,16:01:27.646
1245,254,18/10/2023,16:01:27,024+561,16:01:27.704
1246,254,18/10/2023,16:01:27,024+566,16:01:27.762
1247,254,18/10/2023,16:01:27,024+571,16:01:27.820
1248,254,18/10/2023,16:01:27,024+576,16:01:27.878
1249,254,18/10/2023,16:01:27,024+576,16:01:27.936
1250,254,18/10/2023,16:01:28,024+581,16:01:27.993
1251,254,18/10/2023,16:01:28,024+586,16:01:28.051
1252,254,18/10/2023,16:01:28,024+591,16:01:28.109
1253,254,18/10/2023,16:01:28,024+596,16:01:28.167
1254,254,18/10/2023,16:01:28,024+601,16:01:28.225
1255,254,18/10/2023,16:01:28,024+601,16:01:28.283
1256,254,18/10/2023,16:01:28,024+606,16:01:28.340
1257,254,18/10/2023,16:01:28,024+611,16:01:28.398
1258,254,18/10/2023,16:01:28,024+616,16:01:28.456
1259,254,18/10/2023,16:01:28,024+621,16:01:28.514
1260,254,18/10/2023,16:01:28,024+621,16:01:28.572
1261,254,18/10/2023,16:01:28,024+626,16:01:28.630
1262,254,18/10/2023,16:01:28,024+631,16:01:28.688
1263,254,18/10/2023,16:01:28,024+636,16:01:28.745
1264,253,18/10/2023,16:01:28,024+641,16:01:28.803
1265,253,18/10/2023,16:01:28,024+646,16:01:28.861
1266,253,18/10/2023,16:01:28,024+646,16:01:28.919
1267,253,18/10/2023,16:01:29,024+651,16:01:28.977
1268,253,18/10/2023,16:01:29,024+656,16:01:29.035
1269,253,18/10/2023,16:01:29,024+661,16:01:29.092
1270,253,18/10/2023,16:01:29,024+666,16:01:29.150
1271,253,18/10/2023,16:01:29,024+666,16:01:29.208
1272,253,18/10/2023,16:01:29,024+671,16:01:29.266
1273,253,18/10/2023,16:01:29,024+676,16:01:29.324
1274,253,18/10/2023,16:01:29,024+681,16:01:29.382
1275,253,18/10/2023,16:01:29,024+686,16:01:29.440
1276,253,18/10/2023,16:01:29,024+686,16:01:29.497
1277,253,18/10/2023,16:01:29,024+691,16:01:29.555
1278,253,18/10/2023,16:01:29,024+696,16:01:29.613
1279,253,18/10/2023,16:01:29,024+701,16:01:29.671
1280,253,18/10/2023,16:01:29,024+706,16:01:29.729
1281,253,18/10/2023,16:01:29,024+706,16:01:29.787
1282,253,18/10/2023,16:01:29,024+711,16:01:29.844
1283,253,18/10/2023,16:01:29,024+716,16:01:29.902
1284,253,18/10/2023,16:01:29,024+721,16:01:29.960
1285,253,18/10/2023,16:01:30,024+726,16:01:30.018
1286,253,18/10/2023,16:01:30,024+731,16:01:30.076
1287,253,18/10/2023,16:01:30,024+731,16:01:30.134
1288,253,18/10/2023,16:01:30,024+736,16:01:30.192
1289,253,18/10/2023,16:01:30,024+741,16:01:30.249
1290,253,18/10/2023,16:01:30,024+746,16:01:30.307
1291,253,18/10/2023,16:01:30,024+751,16:01:30.365
1292,253,18/10/2023,16:01:30,024+751,16:01:30.423
1293,253,18/10/2023,16:01:30,024+756,16:01:30.481
1294,253,18/10/2023,16:01:30,024+761,16:01:30.539
1295,253,18/10/2023,16:01:30,024+766,16:01:30.596
1296,253,18/10/2023,16:01:30,024+771,16:01:30.654
1297,253,18/10/2023,16:01:30,024+771,16:01:30.712
1298,253,18/10/2023,16:01:30,024+776,16:01:30.770
1299,253,18/10/2023,16:01:30,024+781,16:01:30.828
1300,253,18/10/2023,16:01:30,024+786,16:01:30.886
1301,253,18/10/2023,16:01:30,024+791,16:01:30.944
1302,253,18/10/2023,16:01:31,024+796,16:01:31.001
1303,253,18/10/2023,16:01:31,024+796,16:01:31.059
1304,253,18/10/2023,16:01:31,024+801,16:01:31.117
1305,253,18/10/2023,16:01:31,024+806,16:01:31.175
1306,253,18/10/2023,16:01:31,024+811,16:01:31.233
1307,253,18/10/2023,16:01:31,024+816,16:01:31.291
1308,253,18/10/2023,16:01:31,024+816,16:01:31.348
1309,253,18/10/2023,16:01:31,024+821,16:01:31.406
1310,253,18/10/2023,16:01:31,024+826,16:01:31.464
1311,253,18/10/2023,16:01:31,024+831,16:01:31.522
1312,253,18/10/2023,16:01:31,024+836,16:01:31.580
1313,253,18/10/2023,16:01:31,024+841,16:01:31.638
1314,253,18/10/2023,16:01:31,024+841,16:01:31.696
1315,253,18/10/2023,16:01:31,024+846,16:01:31.753
1316,253,18/10/2023,16:01:31,024+851,16:01:31.811
1317,253,18/10/2023,16:01:31,024+856,16:01:31.869
1318,253,18/10/2023,16:01:31,024+856,16:01:31.927
1319,253,18/10/2023,16:01:31,024+861,16:01:31.985
1320,253,18/10/2023,16:01:32,024+866,16:01:32.043
1321,253,18/10/2023,16:01:32,024+871,16:01:32.100
1322,253,18/10/2023,16:01:32,024+876,16:01:32.158
1323,253,18/10/2023,16:01:32,024+881,16:01:32.216
1324,253,18/10/2023,16:01:32,024+881,16:01:32.274
1325,253,18/10/2023,16:01:32,024+886,16:01:32.332
1326,253,18/10/2023,16:01:32,024+891,16:01:32.390
1327,253,18/10/2023,16:01:32,024+896,16:01:32.448
1328,253,18/10/2023,16:01:32,024+901,16:01:32.505
1329,253,18/10/2023,16:01:32,024+901,16:01:32.563
1330,253,18/10/2023,16:01:32,024+906,16:01:32.621
1331,253,18/10/2023,16:01:32,024+911,16:01:32.679
1332,253,18/10/2023,16:01:32,024+916,16:01:32.737
1333,253,18/10/2023,16:01:32,024+921,16:01:32.795
1334,253,18/10/2023,16:01:32,024+921,16:01:32.852
1335,252,18/10/2023,16:01:32,024+926,16:01:32.910
1336,252,18/10/2023,16:01:32,024+931,16:01:32.968
1337,252,18/10/2023,16:01:33,024+936,16:01:33.026
1338,252,18/10/2023,16:01:33,024+941,16:01:33.084
1339,252,18/10/2023,16:01:33,024+941,16:01:33.142
1340,252,18/10/2023,16:01:33,024+946,16:01:33.199
1341,252,18/10/2023,16:01:33,024+951,16:01:33.257
1342,252,18/10/2023,16:01:33,024+956,16:01:33.315
1343,252,18/10/2023,16:01:33,024+961,16:01:33.373
1344,252,18/10/2023,16:01:33,024+966,16:01:33.431
1345,252,18/10/2023,16:01:33,024+966,16:01:33.489
1346,252,18/10/2023,16:01:33,024+971,16:01:33.547
1347,252,18/10/2023,16:01:33,024+976,16:01:33.604
1348,252,18/10/2023,16:01:33,024+981,16:01:33.662
1349,252,18/10/2023,16:01:33,024+986,16:01:33.720
1350,252,18/10/2023,16:01:33,024+986,16:01:33.778
1351,252,18/10/2023,16:01:33,024+991,16:01:33.836
1352,252,18/10/2023,16:01:33,024+996,16:01:33.894
1353,252,18/10/2023,16:01:33,025+001,16:01:33.951
1354,252,18/10/2023,16:01:34,025+006,16:01:34.009
1355,252,18/10/2023,16:01:34,025+006,16:01:34.067
1356,252,18/10/2023,16:01:34,025+011,16:01:34.125
1357,252,18/10/2023,16:01:34,025+016,16:01:34.183
1358,252,18/10/2023,16:01:34,025+021,16:01:34.241
1359,252,18/10/2023,16:01:34,025+026,16:01:34.299
1360,252,18/10/2023,16:01:34,025+031,16:01:34.356
1361,252,18/10/2023,16:01:34,025+031,16:01:34.414
1362,252,18/10/2023,16:01:34,025+036,16:01:34.472
1363,252,18/10/2023,16:01:34,025+041,16:01:34.530
1364,252,18/10/2023,16:01:34,025+046,16:01:34.588
1365,252,18/10/2023,16:01:34,025+051,16:01:34.646
1366,252,18/10/2023,16:01:34,025+051,16:01:34.703
1367,252,18/10/2023,16:01:34,025+056,16:01:34.761
1368,252,18/10/2023,16:01:34,025+061,16:01:34.819
1369,252,18/10/2023,16:01:34,025+066,16:01:34.877
1370,252,18/10/2023,16:01:34,025+071,16:01:34.935
1371,252,18/10/2023,16:01:34,025+071,16:01:34.993
1372,252,18/10/2023,16:01:35,025+076,16:01:35.051
1373,252,18/10/2023,16:01:35,025+081,16:01:35.108
1374,252,18/10/2023,16:01:35,025+086,16:01:35.166
1375,252,18/10/2023,16:01:35,025+091,16:01:35.224
1376,252,18/10/2023,16:01:35,025+091,16:01:35.282
1377,252,18/10/2023,16:01:35,025+096,16:01:35.340
1378,252,18/10/2023,16:01:35,025+101,16:01:35.398
1379,252,18/10/2023,16:01:35,025+106,16:01:35.455
1380,252,18/10/2023,16:01:35,025+111,16:01:35.513
1381,252,18/10/2023,16:01:35,025+111,16:01:35.571
1382,252,18/10/2023,16:01:35,025+116,16:01:35.629
1383,252,18/10/2023,16:01:35,025+121,16:01:35.687
1384,252,18/10/2023,16:01:35,025+126,16:01:35.745
1385,252,18/10/2023,16:01:35,025+131,16:01:35.803
1386,252,18/10/2023,16:01:35,025+131,16:01:35.860
1387,251,18/10/2023,16:01:35,025+136,16:01:35.918
1388,251,18/10/2023,16:01:36,025+141,16:01:35.976
1389,251,18/10/2023,16:01:36,025+146,16:01:36.034
1390,251,18/10/2023,16:01:36,025+151,16:01:36.092
1391,251,18/10/2023,16:01:36,025+151,16:01:36.150
1392,251,18/10/2023,16:01:36,025+156,16:01:36.207
1393,251,18/10/2023,16:01:36,025+161,16:01:36.265
1394,251,18/10/2023,16:01:36,025+166,16:01:36.323
1395,251,18/10/2023,16:01:36,025+171,16:01:36.381
1396,251,18/10/2023,16:01:36,025+176,16:01:36.439
1397,251,18/10/2023,16:01:36,025+176,16:01:36.497
1398,251,18/10/2023,16:01:36,025+181,16:01:36.555
1399,251,18/10/2023,16:01:36,025+186,16:01:36.612
1400,251,18/10/2023,16:01:36,025+191,16:01:36.670
1401,251,18/10/2023,16:01:36,025+196,16:01:36.728
1402,251,18/10/2023,16:01:36,025+196,16:01:36.786
1403,251,18/10/2023,16:01:36,025+201,16:01:36.844
1404,251,18/10/2023,16:01:36,025+206,16:01:36.902
1405,251,18/10/2023,16:01:37,025+211,16:01:36.959
1406,251,18/10/2023,16:01:37,025+216,16:01:37.017
1407,251,18/10/2023,16:01:37,025+216,16:01:37.075
1408,251,18/10/2023,16:01:37,025+221,16:01:37.133
1409,251,18/10/2023,16:01:37,025+226,16:01:37.191
1410,251,18/10/2023,16:01:37,025+231,16:01:37.249
1411,251,18/10/2023,16:01:37,025+236,16:01:37.307
1412,251,18/10/2023,16:01:37,025+236,16:01:37.364
1413,251,18/10/2023,16:01:37,025+241,16:01:37.422
1414,251,18/10/2023,16:01:37,025+246,16:01:37.480
1415,251,18/10/2023,16:01:37,025+251,16:01:37.538
1416,251,18/10/2023,16:01:37,025+256,16:01:37.596
1417,251,18/10/2023,16:01:37,025+256,16:01:37.654
1418,251,18/10/2023,16:01:37,025+261,16:01:37.711
1419,251,18/10/2023,16:01:37,025+266,16:01:37.769
1420,251,18/10/2023,16:01:37,025+271,16:01:37.827
1421,251,18/10/2023,16:01:37,025+276,16:01:37.885
1422,251,18/10/2023,16:01:37,025+276,16:01:37.943
1423,251,18/10/2023,16:01:38,025+281,16:01:38.001
1424,251,18/10/2023,16:01:38,025+286,16:01:38.058
1425,251,18/10/2023,16:01:38,025+291,16:01:38.116
1426,251,18/10/2023,16:01:38,025+296,16:01:38.174
1427,251,18/10/2023,16:01:38,025+296,16:01:38.232
